Timestamp,Open,High,Low,Close,AdjustedClose,Volume,DividendPerShare,SplitCoefficient
2022-07-12,383.65,386.16,378.99,380.83,376.052707037165,62219178,0.0000,1.0
2022-07-11,385.85,386.87,383.5,384.23,379.410055995825,58366945,0.0000,1.0
2022-07-08,387.27,390.64,385.66,388.67,383.794358753604,72397765,0.0000,1.0
2022-07-07,385.12,389.83,383.267,388.99,384.110344537948,64525919,0.0000,1.0
2022-07-06,382.11,385.87,379.6,383.25,378.44234953127,70426244,0.0000,1.0
2022-07-05,375.88,381.98,372.9,381.96,377.168531838132,81437965,0.0000,1.0
2022-07-01,376.56,381.7,373.8,381.24,376.457563823357,74839729,0.0000,1.0
2022-06-30,376.24,380.6582,372.56,377.25,372.517616074812,112508273,0.0000,1.0
2022-06-29,381.23,382.27,378.42,380.34,375.568853804888,65675999,0.0000,1.0
2022-06-28,390.23,393.16,380.53,380.65,375.874965033472,86689824,0.0000,1.0
2022-06-27,391.05,391.36,387.44,388.59,383.715362307518,66009617,0.0000,1.0
2022-06-24,381.4,390.09,381.365,390.08,385.186671115872,98050333,0.0000,1.0
2022-06-23,376.64,378.83,372.89,378.06,373.317455091434,79292135,0.0000,1.0
2022-06-22,370.62,378.72,370.18,374.39,369.693493127233,90059424,0.0000,1.0
2022-06-21,371.89,376.525,371.81,375.07,370.364962918965,76811861,0.0000,1.0
2022-06-17,365.51,369.38,362.17,365.86,361.270497063302,111113904,1.5769,1.0
2022-06-16,370.51,370.94,364.0799,366.65,360.496831436004,134473288,0.0000,1.0
2022-06-15,377.36,383.9,372.12,379.2,372.836215683984,125666797,0.0000,1.0
2022-06-14,376.85,377.94,370.59,373.87,367.595664445599,104011831,0.0000,1.0
2022-06-13,379.85,381.81,373.3,375.0,368.706700636851,170004861,0.0000,1.0
2022-06-10,394.88,395.7777,389.75,389.8,383.258325088652,132893864,0.0000,1.0
2022-06-09,409.34,411.74,401.44,401.44,394.70298107642,86289796,0.0000,1.0
2022-06-08,413.93,415.82,410.38,411.22,404.318851829029,64349966,0.0000,1.0
2022-06-07,408.1,416.22,407.61,415.74,408.762996594039,59272373,0.0000,1.0
2022-06-06,414.78,416.609,410.5523,411.79,404.879286013997,57508858,0.0000,1.0
2022-06-03,412.4,414.04,409.51,410.54,403.650263678541,71874281,0.0000,1.0
2022-06-02,409.42,417.44,407.04,417.39,410.385306076841,79609633,0.0000,1.0
2022-06-01,415.17,416.24,406.93,409.59,402.716206703594,86585813,0.0000,1.0
2022-05-31,413.55,416.46,410.03,412.93,406.000154383933,95936980,0.0000,1.0
2022-05-27,407.91,415.3801,407.7,415.26,408.291052017223,84768710,0.0000,1.0
2022-05-26,398.67,407.04,398.45,405.31,398.508034226992,82168339,0.0000,1.0
2022-05-25,392.31,399.45,391.89,397.37,390.701284352175,91472866,0.0000,1.0
2022-05-24,392.56,395.15,386.96,393.89,387.279686170265,91448831,0.0000,1.0
2022-05-23,392.83,397.73,390.38,396.92,390.258836311411,76414878,0.0000,1.0
2022-05-20,393.25,397.03,380.54,389.63,383.09117805103,131432197,0.0000,1.0
2022-05-19,388.62,394.14,387.11,389.46,382.924031013408,98510715,0.0000,1.0
2022-05-18,403.5,403.8,390.55,391.86,385.283753897484,117674545,0.0000,1.0
2022-05-17,406.53,408.57,402.5824,408.32,401.467520010771,83029710,0.0000,1.0
2022-05-16,399.98,403.97,397.6,400.09,393.375636954127,78622444,0.0000,1.0
2022-05-13,396.71,403.18,395.61,401.72,394.978282079562,104174421,0.0000,1.0
2022-05-12,389.37,395.8,385.15,392.34,385.755698474299,125090753,0.0000,1.0
2022-05-11,398.07,404.04,391.96,392.75,386.158817800329,142360992,0.0000,1.0
2022-05-10,404.49,406.08,394.82,399.09,392.392419085762,132497200,0.0000,1.0
2022-05-09,405.1,406.41,396.5,398.17,391.487858646867,155586067,0.0000,1.0
2022-05-06,411.1,414.8,405.73,411.34,404.436837973233,151770811,0.0000,1.0
2022-05-05,424.55,425.0,409.44,413.81,406.865386108094,172929106,0.0000,1.0
2022-05-04,417.08,429.66,413.7099,429.06,421.85945860066,141106960,0.0000,1.0
2022-05-03,415.01,418.93,413.36,416.38,409.392256029792,100028190,0.0000,1.0
2022-05-02,412.07,415.92,405.02,414.48,407.524142079899,158312526,0.0000,1.0
2022-04-29,423.59,425.87,411.21,412.0,405.085761766354,145491088,0.0000,1.0
2022-04-28,422.29,429.64,417.6,427.81,420.630436265203,105449088,0.0000,1.0
2022-04-27,417.24,422.92,415.01,417.27,410.267319932637,122029990,0.0000,1.0
2022-04-26,425.83,426.04,416.07,416.1,409.11695502665,100647304,0.0000,1.0
2022-04-25,423.67,428.69,418.84,428.51,421.318688773059,119647748,0.0000,1.0
2022-04-22,436.91,438.0825,425.44,426.04,418.890140638197,132471772,0.0000,1.0
2022-04-21,448.54,450.01,437.1,438.06,430.708419415944,85417327,0.0000,1.0
2022-04-20,446.92,447.57,443.48,444.71,437.246818240571,64140001,0.0000,1.0
2022-04-19,437.86,445.8,437.68,445.04,437.571280137131,77821013,0.0000,1.0
2022-04-18,436.81,439.75,435.61,437.97,430.619929807791,66002498,0.0000,1.0
2022-04-14,443.55,444.7301,437.68,437.79,430.442950591485,97869451,0.0000,1.0
2022-04-13,438.03,444.11,437.84,443.31,435.87031322486,74070394,0.0000,1.0
2022-04-12,443.08,445.75,436.6501,438.29,430.934559525668,84363635,0.0000,1.0
2022-04-11,444.11,445.0,439.39,439.92,432.537204651103,89770538,0.0000,1.0
2022-04-08,447.97,450.63,445.94,447.57,440.058821344094,79272711,0.0000,1.0
2022-04-07,445.59,450.69,443.53,448.77,441.238682786132,78097214,0.0000,1.0
2022-04-06,446.89,448.93,443.47,446.52,439.026442582311,106897970,0.0000,1.0
2022-04-05,455.22,457.83,449.82,451.03,443.460755168637,72741037,0.0000,1.0
2022-04-04,453.13,456.91,452.26,456.8,449.133922269103,59601000,0.0000,1.0
2022-04-01,453.31,453.46,449.14,452.92,445.319036939847,89048773,0.0000,1.0
2022-03-31,457.89,458.76,451.16,451.64,444.06051806834,121699948,0.0000,1.0
2022-03-30,460.34,461.195,456.465,458.7,451.002036218996,79666942,0.0000,1.0
2022-03-29,460.02,462.07,457.18,461.55,453.804207143836,86581542,0.0000,1.0
2022-03-28,452.06,455.91,450.06,455.91,448.258858366258,68529767,0.0000,1.0
2022-03-25,451.16,452.98,448.43,452.69,445.092896830123,76123606,0.0000,1.0
2022-03-24,445.94,450.5,444.76,450.49,442.92981751972,64736892,0.0000,1.0
2022-03-23,446.91,448.49,443.71,443.8,436.352089980359,79426098,0.0000,1.0
2022-03-22,445.86,450.58,445.86,449.59,442.044921438192,73464881,0.0000,1.0
2022-03-21,444.34,446.46,440.68,444.39,436.932188522694,87350111,0.0000,1.0
2022-03-18,438.0,444.86,437.22,444.52,437.060006845581,102665985,1.3660,1.0
2022-03-17,433.59,441.07,433.19,441.07,432.339327380377,102676870,0.0000,1.0
2022-03-16,429.89,435.68,424.8,435.62,426.997206324256,144954805,0.0000,1.0
2022-03-15,419.77,426.84,418.42,426.17,417.734262474653,106219117,0.0000,1.0
2022-03-14,420.89,424.55,415.79,417.0,408.745776220593,95729188,0.0000,1.0
2022-03-11,428.12,428.77,419.53,420.07,411.755007714591,95636277,0.0000,1.0
2022-03-10,422.52,426.43,420.44,425.48,417.057920542777,93972655,0.0000,1.0
2022-03-09,425.14,429.51,422.82,427.41,418.949717540633,116990765,0.0000,1.0
2022-03-08,419.62,427.21,415.12,416.25,408.010621946815,164772744,0.0000,1.0
2022-03-07,431.55,432.3018,419.36,419.43,411.127676067634,137896560,0.0000,1.0
2022-03-04,431.75,433.37,427.88,432.17,423.615496664877,114083256,0.0000,1.0
2022-03-03,440.47,441.11,433.8,435.71,427.08542483711,105501715,0.0000,1.0
2022-03-02,432.37,439.72,431.57,437.89,429.222273259558,117726525,0.0000,1.0
2022-03-01,435.04,437.17,427.11,429.98,421.468846185445,137785908,0.0000,1.0
2022-02-28,432.03,438.2,430.7,436.63,427.987214079611,145615029,0.0000,1.0
2022-02-25,429.61,437.84,427.86,437.75,429.085044461786,121804459,0.0000,1.0
2022-02-24,411.02,428.76,410.64,428.3,419.822100612183,213942946,0.0000,1.0
2022-02-23,432.66,433.26,421.35,421.95,413.597794427528,132578005,0.0000,1.0
2022-02-22,431.89,435.5,425.86,429.57,421.066961849113,122145129,0.0000,1.0
2022-02-18,437.33,438.66,431.82,434.23,425.634720403521,132642896,0.0000,1.0
2022-02-17,443.22,446.5652,436.42,437.06,428.40870252991,102259108,0.0000,1.0
2022-02-16,443.93,448.055,441.94,446.6,437.759864892367,84863585,0.0000,1.0
2022-02-15,443.73,446.28,443.18,446.1,437.269762043182,88659503,0.0000,1.0
2022-02-14,439.92,441.6,435.34,439.02,430.329905698717,123006262,0.0000,1.0
2022-02-11,449.41,451.605,438.94,440.46,431.741401904371,153214597,0.0000,1.0
2022-02-10,451.34,457.71,447.2,449.32,440.426024391935,140103712,0.0000,1.0
2022-02-09,455.22,457.88,455.005,457.54,448.483315232543,92589929,0.0000,1.0
2022-02-08,446.73,451.92,445.22,450.94,442.013957623296,81012036,0.0000,1.0
2022-02-07,449.51,450.99,445.85,447.26,438.406800653292,84472859,0.0000,1.0
2022-02-04,446.35,452.78,443.83,448.7,439.818296858945,118454352,0.0000,1.0
2022-02-03,450.95,452.97,445.71,446.6,437.759864892367,118024442,0.0000,1.0
2022-02-02,455.5,458.12,453.05,457.35,448.297076149852,117360953,0.0000,1.0
2022-02-01,450.68,453.63,446.9384,452.95,443.984171077021,123155382,0.0000,1.0
2022-01-31,441.24,450.28,439.81,449.91,441.004345753974,152251425,0.0000,1.0
2022-01-28,432.68,442.0,427.82,441.95,433.201908394943,164457370,0.0000,1.0
2022-01-27,438.26,441.59,429.45,431.24,422.703905365393,149878307,0.0000,1.0
2022-01-26,440.72,444.04,428.86,433.38,424.801545559906,186391088,0.0000,1.0
2022-01-25,433.06,439.72,427.15,434.47,425.86996977113,167997325,0.0000,1.0
2022-01-24,432.03,440.38,420.76,439.84,431.133674371381,252496719,0.0000,1.0
2022-01-21,445.56,448.06,437.95,437.98,429.310491772411,202271241,0.0000,1.0
2022-01-20,453.75,458.74,444.5,446.75,437.906895747122,122379696,0.0000,1.0
2022-01-19,458.13,459.6124,451.46,451.75,442.807924238976,104945382,0.0000,1.0
2022-01-18,459.74,459.96,455.31,456.49,447.454099249253,107848237,0.0000,1.0
